date,time,1:t_gpu,1:gpc_clk,1:slowdown,1:clk_mem,1:gpc_util,1:fb_util,1:p_state,1:pwr_tgp,1:NVVDD,1:NVVDDS,1:?,1:fan_rpm,1:pcie_gpu_width,1:pcie_gpu_L0s,1:pcie_gpu_L1,1:pcie_gpu_speed,1:pcie_root_width,1:pcie_root_L0s,1:pcie_root_L1,1:pcie_root_speed,1:GPU_CE,1:GPU_NF,1:GPU_FE,1:GPU_UR,1:ROOT_CE,1:ROOT_NF,1:ROOT_FE,1:ROOT_UR,1:Total_Time_GC6,1:Total_Time_Enter_GC6,1:Total_Time_Exit_GC6,1:GC6_Transition_Count,1:Not_Enter_GC6_Reason,1:?,1:thml_cap,1:pwr_cap,1:volt_cap,1:pstate_cap,1:cpu_pstate,1:cpu_cap,1:cpu_temp
2019/11/27,14:49:25,57.1875,1680,100%,4001,99,33,0,50999,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,63
2019/11/27,14:49:26,57.25,1680,100%,4001,99,33,0,52418,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:49:27,57.3125,1725,98%,4001,99,34,0,50021,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,67
2019/11/27,14:49:28,57.1875,1680,101%,4001,99,35,0,50992,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:49:29,57.0625,1680,100%,4001,99,35,0,50307,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:49:30,57,1695,99%,4001,99,35,0,51904,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:49:31,56.6875,1665,100%,4001,99,35,0,45955,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,60
2019/11/27,14:49:32,56.875,1665,100%,4001,99,35,0,49738,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:49:33,56.5313,1680,99%,4001,99,35,0,48426,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:49:34,56.5938,1665,100%,4001,99,36,0,47256,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:49:35,56.6563,1695,98%,4001,99,36,0,53155,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,63
2019/11/27,14:49:36,56.6875,1650,101%,4001,99,36,0,48754,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:49:37,56.1875,1680,99%,4001,99,36,0,45675,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:49:38,56.1875,1650,100%,4001,99,36,0,52432,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:49:39,56.5938,1665,99%,4001,99,36,0,51175,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:49:40,56.4063,1680,99%,4001,99,37,0,48931,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:49:41,56.4375,1710,97%,4001,99,37,0,52652,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:49:42,56.4063,1680,99%,4001,99,37,0,48607,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:49:43,56.1563,1680,99%,4001,99,36,0,48057,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,64
2019/11/27,14:49:44,56.0938,1680,100%,4001,99,36,0,49665,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:49:45,56.3438,1680,100%,4001,99,35,0,50419,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,64
2019/11/27,14:49:46,56.3438,1695,99%,4001,98,35,0,50206,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,66
2019/11/27,14:49:47,56.2813,1695,99%,4001,98,35,0,48621,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,66
2019/11/27,14:49:48,56.0938,1695,100%,4001,99,34,0,48178,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,68
2019/11/27,14:49:49,56.4063,1695,100%,4001,99,33,0,52063,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,63
2019/11/27,14:49:50,56.3438,1710,99%,4001,99,33,0,51316,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,64
2019/11/27,14:49:51,56,1695,100%,4001,99,33,0,49610,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,65
2019/11/27,14:49:52,56.2188,1710,99%,4001,99,33,0,48263,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,65
2019/11/27,14:49:53,56,1680,101%,4001,99,34,0,48882,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,73
2019/11/27,14:49:54,55.9375,1680,101%,4001,99,35,0,51154,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:49:55,55.7813,1695,100%,4001,99,34,0,48708,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,60
2019/11/27,14:49:56,56,1725,98%,4001,98,35,0,49828,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:49:57,56,1710,100%,4001,95,34,0,48851,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:49:58,55.1563,1770,97%,4001,95,33,0,42156,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,60
2019/11/27,14:49:59,55.75,1695,100%,4001,96,33,0,50833,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:50:00,55.3125,1665,100%,4001,99,36,0,47067,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:50:01,55.7813,1680,99%,4001,99,38,0,48953,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:50:02,55.5313,1665,100%,4001,99,37,0,50883,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:50:03,55.625,1680,99%,4001,99,36,0,50801,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:50:04,55.6563,1680,99%,4001,99,36,0,52083,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:50:05,55.7188,1650,101%,4001,99,35,0,54203,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:50:06,55.5,1695,99%,4001,99,34,0,50682,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,59
2019/11/27,14:50:07,55.1875,1695,99%,4001,99,33,0,49254,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,60
2019/11/27,14:50:08,55.1563,1650,101%,4001,99,34,0,52249,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,60
2019/11/27,14:50:09,55.3438,1665,99%,4001,99,35,0,51483,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,63
2019/11/27,14:50:10,55.375,1665,100%,4001,99,36,0,49967,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:50:11,54.9063,1725,96%,4001,99,37,0,50366,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:50:12,55.3438,1725,98%,4001,98,31,0,46105,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,63
2019/11/27,14:50:13,55,1695,101%,4001,99,29,0,45840,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,63
2019/11/27,14:50:14,55.2813,1725,99%,4001,99,29,0,49799,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,66
2019/11/27,14:50:15,55.4375,1695,101%,4001,99,29,0,52259,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:50:16,55.4063,1695,100%,4001,99,30,0,51949,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,63
2019/11/27,14:50:17,55.4063,1710,99%,4001,99,32,0,48208,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,63
2019/11/27,14:50:18,55.375,1710,99%,4001,99,34,0,52033,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,64
2019/11/27,14:50:19,54.9375,1665,102%,4001,99,34,0,51752,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,72
2019/11/27,14:50:20,55.1563,1695,99%,4001,99,34,0,51331,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,64
2019/11/27,14:50:21,55.3438,1680,100%,4001,99,34,0,49546,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:50:22,55.4375,1710,99%,4001,99,34,0,48873,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:50:23,55.0625,1680,100%,4001,99,33,0,51475,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,59
2019/11/27,14:50:24,55.125,1695,99%,4001,99,32,0,52841,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:50:25,54.75,1665,100%,4001,99,32,0,49367,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,60
2019/11/27,14:50:26,55.0938,1680,99%,4001,99,30,0,50749,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,60
2019/11/27,14:50:27,55.0625,1680,98%,4001,99,27,0,48958,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,58
2019/11/27,14:50:28,54.8125,1740,97%,4001,99,29,0,48464,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,59
2019/11/27,14:50:29,55.2813,1755,98%,4001,99,29,0,49192,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:50:30,54.875,1755,100%,4001,98,28,0,49099,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,59
2019/11/27,14:50:31,51.3438,1890,94%,4001,98,27,0,19095,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,79
2019/11/27,14:50:32,50.375,1890,99%,4001,5,2,0,18693,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,72
2019/11/27,14:50:33,48.9688,570,311%,3500,2,1,3,11550,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,80
2019/11/27,14:50:34,48.2188,360,155%,810,1,1,5,7640,0,N/A,?,0,16,1,1,2,16,1,1,2,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,80
2019/11/27,14:50:35,47.6563,345,107%,810,2,2,5,7455,0,N/A,?,0,16,1,1,2,16,1,1,2,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,87
2019/11/27,14:50:36,47.375,300,115%,405,0,2,8,4069,0,N/A,?,0,16,1,1,1,16,1,1,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,81
2019/11/27,14:50:37,47.0313,300,70%,405,0,2,8,4038,0,N/A,?,0,16,1,1,1,16,1,1,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,80
2019/11/27,14:50:38,46.8125,300,50%,405,0,2,8,7239,0,N/A,?,0,16,1,1,1,16,1,1,1,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,85
2019/11/27,14:50:39,52.1875,1740,49%,4001,75,41,0,50315,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,65
2019/11/27,14:50:40,52.25,1740,103%,4001,61,31,0,50787,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,64
2019/11/27,14:50:41,52.5625,1755,99%,4001,97,44,0,48117,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:50:42,53.0313,1755,99%,4001,97,45,0,51877,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,66
2019/11/27,14:50:43,53.0938,1770,98%,4001,97,48,0,53428,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,64
2019/11/27,14:50:44,53.25,1770,98%,4001,98,48,0,48444,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:50:45,53.5,1740,100%,4001,98,47,0,48031,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,61
2019/11/27,14:50:46,53.5,1740,100%,4001,98,49,0,46958,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,62
2019/11/27,14:50:47,53.5625,1725,100%,4001,97,50,0,51051,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,63
2019/11/27,14:50:48,53.6875,1725,100%,4001,98,51,0,50486,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,63
2019/11/27,14:50:49,53.5938,1725,99%,4001,98,52,0,48381,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,64
2019/11/27,14:50:50,53.8438,1710,100%,4001,98,52,0,49878,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,67
2019/11/27,14:50:51,53.625,1710,99%,4001,98,52,0,48903,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,64
2019/11/27,14:50:52,53.9063,1725,99%,4001,98,52,0,49334,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,67
2019/11/27,14:50:53,54.1875,1695,100%,4001,98,52,0,50629,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,66
2019/11/27,14:50:54,53.9375,1710,100%,4001,98,51,0,49497,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,69
2019/11/27,14:50:55,54.125,1710,100%,4001,98,53,0,49241,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,68
2019/11/27,14:50:56,54.3438,1725,99%,4001,98,53,0,50332,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,67
2019/11/27,14:50:57,54.375,1725,99%,4001,98,52,0,50691,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,73
2019/11/27,14:50:58,54.4063,1710,100%,4001,98,52,0,50723,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,68
2019/11/27,14:50:59,54.125,1695,101%,4001,98,52,0,48719,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,77
2019/11/27,14:51:00,54.5625,1710,100%,4001,98,52,0,50952,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,67
2019/11/27,14:51:01,54.5625,1725,99%,4001,98,52,0,49482,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,68
2019/11/27,14:51:02,54.3125,1725,99%,4001,98,52,0,49752,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,66
2019/11/27,14:51:03,54.8125,1710,100%,4001,98,51,0,49426,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,66
2019/11/27,14:51:04,54.75,1725,99%,4001,98,52,0,48621,0,N/A,?,0,16,0,0,3,16,1,1,3,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,?,0,0,0,N/A,P0,P0,68
